Frequency,Prominence,Section,Scored Labels,Scored Probabilities
-0.702203555966854,-0.393373848853118,1,1,0.723376095294952
1.53190539883718,-1.14183948606984,0,0,0.187328264117241
-0.702203555966854,3.00403097434175,1,1,0.998713076114655
-0.394050596683539,0.852544595032407,1,1,0.947200536727905
-0.702203555966854,0.202956826680613,1,1,0.876589596271515
1.68598187847884,-1.11541815288153,0,0,0.181800678372383
-0.471088836504368,0.109987077592991,1,1,0.843331933021545
1.91709659794133,-1.16593857312985,0,0,0.153117507696152
-0.702203555966854,0.844944248656851,1,1,0.95418655872345
1.60894363865801,-1.13493232480657,0,0,0.182964235544205
-0.702203555966854,0.712253329789209,1,1,0.94342428445816
-0.31701235686271,-1.05694056553234,0,0,0.412616968154907
-0.394050596683539,0.215349476981972,1,1,0.860479950904846
-0.471088836504368,0.224747907359208,1,1,0.867097139358521
