Frequency,Prominence,Section,Scored Labels
-0.702203555966854,0.913556367551443,1,1.47438823588171
-0.394050596683539,0.164902658022599,2,1.16520319728865
-0.702203555966854,0.351608271799573,1,1.31206586479367
-0.702203555966854,-0.499346336289839,1,1.0662620784341
-0.702203555966854,0.105608231497263,1,1.24100714935093
1.91709659794133,-1.08324954590609,0,0.107679792820916
-0.394050596683539,0.536449885781142,2,1.27252703633513
-0.702203555966854,-0.0362005789322115,1,1.20004474993344
-0.702203555966854,0.828797429261716,1,1.44990506396939
-0.702203555966854,0.826844763332441,1,1.44934102368528
-0.702203555966854,0.968979508412596,1,1.49039757145155
1.3007906793747,-1.13792285812627,0,0.277750117612815
-0.702203555966854,-0.182233557194518,1,1.1578621720979
-0.394050596683539,0.00664917331540139,2,1.11949064649471
-0.31701235686271,0.228415051043013,2,1.16031628264893
-0.394050596683539,-0.171891558590155,2,1.06791799208447
-0.702203555966854,0.96274165983169,1,1.4885957282212
-0.394050596683539,-0.305619799103572,2,1.02928971796864
-0.702203555966854,0.592723951895393,1,1.3817137009471
-0.394050596683539,-1.08805410334786,0,0.803278468094012
-0.394050596683539,-0.822695196505819,2,0.879929118347213
-0.471088836504368,0.713506693499925,2,1.34690393300334
-0.394050596683539,-1.16993784421944,0,0.779625815700823
-0.471088836504368,-1.12727471292705,0,0.815182222751421
-0.702203555966854,1.47793851827774,1,1.63741369961797
1.37782891919552,-1.18432710972723,0,0.241113063570789
-0.471088836504368,0.396477193373697,2,1.2553278950127
